ORDER_ITEM_SK,ORDER_FK,PRODUCT_FK,EMPLOYEE_FK,CUSTOMER_FK,SHIPPER_FK,ORDER_DATE,SHIP_DATE,REQUIRED_DELIVERY_DATE,DISCOUNT_PCT,UNIT_PRICE,QUANTITY,GROSS_TOTAL,NET_TOTAL,FREIGHT_ALLOCATED,HAD_DISCOUNT,ORDER_NUMBER,RECIPIENT_NAME,RECIPIENT_CITY,RECIPIENT_REGION,RECIPIENT_COUNTRY,LOADED_AT
783da92a7eb5c53768d1d1ab6c7b3486,10299,19,4,RICAR,2,2012-09-06,2012-09-13,2012-10-04,0.00,730,15,109.50,109.50,15.00,N,LEG-10299,Ricardo Adocicados,Rio de Janeiro,South America,BRAZIL,2025-01-10 17:20:06
d950160f978983496f4efe58c38378d0,10299,70,4,RICAR,2,2012-09-06,2012-09-13,2012-10-04,0.00,1200,20,240.00,240.00,15.00,N,LEG-10299,Ricardo Adocicados  ,Rio de Janeiro,South America,BRAZIL,2024-12-30 00:41:02
5f897437f36bcce78bb250edd9c66fc9,10300,68,2,MAGAA,2,2012-09-09,2012-09-18,2012-10-07,0.00,1000,20,200.00,200.00,9.00,N,LEG-10300,Magazzini Alimentari Riuniti,Bergamo,Southern Europe,ITALY,2025-01-10 04:41:33
6f22b58b97264a4ea1008e535474803c,10301,40,8,WANDK,2,2012-09-09,2012-09-17,2012-10-07,0.00,1470,10,147.00,147.00,22.50,N,LEG-10301,Die Wandernde Kuh,Stuttgart,Western Europe,GERMANY,2025-01-06 06:23:27
cdfed421de0fe94edb6f6db888476594,10301,56,8,WANDK,2,2012-09-09,2012-09-17,2012-10-07,0.00,3040,20,608.00,608.00,22.50,N,LEG-10301,Die Wandernde Kuh,Stuttgart,Western Europe,GERMANY,2025-01-08 16:40:33
426b339f2af5542c97f33cf9a4a62ffd,10302,17,4,SUPRD,2,2012-09-10,2012-10-09,2012-10-08,0.00,3120,40,1248.00,1248.00,2.00,N,LEG-10302,Suprêmes délices,Charleroi,Western Europe,BELGIUM,2025-01-01 23:28:17
3455e6dc11c6122b13a169596725223b,10302,28,4,SUPRD,2,2012-09-10,2012-10-09,2012-10-08,0.00,3640,28,1019.20,1019.20,2.00,N,LEG-10302,Suprêmes délices,Charleroi,Western Europe,BELGIUM,2025-01-11 20:10:13
14f6401bc4e95284a5a6f3eadc98edaa,10302,43,4,SUPRD,2,2012-09-10,2012-10-09,2012-10-08,0.00,3680,12,441.60,441.60,2.00,N,LEG-10302,Suprêmes délices,Charleroi,Western Europe,BELGIUM,2024-12-19 18:49:29
c79b9a68103dfb1bf8fe5079078ceff8,10303,40,7,GODOS,2,2012-09-11,2012-09-18,2012-10-09,0.10,1470,40,588.00,529.20,36.00,Y,LEG-10303,Godos Cocina Típica  ,Sevilla,Southern Europe,SPAIN,2024-12-20 06:10:10
33b09a35e42b8dd62676c953a0c80174,10303,65,7,GODOS,2,2012-09-11,2012-09-18,2012-10-09,0.10,1680,30,504.00,453.60,36.00,Y,LEG-10303,Godos Cocina Típica,Sevilla,Southern Europe,SPAIN,2025-01-10 23:20:28
059925bac3902fb549d38a26db3ed85e,10304,49,1,TORTU,2,2012-09-12,2012-09-17,2012-10-10,0.00,1600,30,480.00,480.00,21.33,N,LEG-10304,Tortuga Restaurante,México D.F.,Central America,MEXICO,2025-01-04 00:35:53
857a94ad6507f8a7999ef4abb3f93abc,10304,59,1,TORTU,2,2012-09-12,2012-09-17,2012-10-10,0.00,4400,10,440.00,440.00,21.33,N,LEG-10304,Tortuga Restaurante,México D.F.,Central America,MEXICO,2024-12-22 22:11:14
7be61689c64466a193e575f3c288f70e,10304,71,1,TORTU,2,2012-09-12,2012-09-17,2012-10-10,0.00,1720,2,34.40,34.40,21.33,N,LEG-10304,Tortuga Restaurante,México D.F.,Central America,MEXICO,2024-12-27 00:45:16
cd8a76634033f14f93d04d9998fbc268,10305,18,8,OLDWO,3,2012-09-13,2012-10-09,2012-10-11,0.10,5000,25,1250.00,1125.00,86.00,Y,LEG-10305,Old World Delicatessen,Anchorage,North America,USA,2025-01-07 12:11:02
a696fd7eafca083c03c9c08fae7748e7,10305,29,8,OLDWO,3,2012-09-13,2012-10-09,2012-10-11,0.10,9900,25,2475.00,2227.50,86.00,Y,LEG-10305,Old World Delicatessen,Anchorage,North America,USA,2024-12-27 13:07:33
2090ea6249c9fc8470a518d5fb0316e2,10305,39,8,OLDWO,3,2012-09-13,2012-10-09,2012-10-11,0.10,1440,30,432.00,388.80,86.00,Y,LEG-10305,Old World Delicatessen,Anchorage,North America,USA,2024-12-24 09:52:37
e80fdc5fee8d5f1f399d1fd33e657541,10306,30,1,ROMEY,3,2012-09-16,2012-09-23,2012-10-14,0.00,2070,10,207.00,207.00,2.67,N,LEG-10306,Romero y tomillo,Madrid,Southern Europe,SPAIN,2024-12-19 12:28:59
f2b9f6cf3dae597d5ba25935996239b1,10306,53,1,ROMEY,3,2012-09-16,2012-09-23,2012-10-14,0.00,2620,10,262.00,262.00,2.67,N,LEG-10306,Romero y tomillo,Madrid,Southern Europe,SPAIN,2024-12-22 20:59:13
0414d90588f67c14a0adb25169ee2877,10306,54,1,ROMEY,3,2012-09-16,2012-09-23,2012-10-14,0.00,590,5,29.50,29.50,2.67,N,LEG-10306,Romero y tomillo,Madrid,Southern Europe,SPAIN,2025-01-01 02:18:38
b564de69b5771845f0819c16f89338fb,10307,62,2,LONEP,2,2012-09-17,2012-09-25,2012-10-15,0.00,3940,10,394.00,394.00,0.50,N,LEG-10307,Lonesome Pine Restaurant,Portland,North America,USA,2025-01-12 15:51:44
123a7c1e314332545065665b8c766fdf,10307,68,2,LONEP,2,2012-09-17,2012-09-25,2012-10-15,0.00,1000,3,30.00,30.00,0.50,N,LEG-10307,Lonesome Pine Restaurant,Portland,North America,USA,2024-12-20 04:17:49
7a417bee876d68a788a2d26927af75a0,10308,69,7,ANATR,3,2012-09-18,2012-09-24,2012-10-16,0.00,2880,1,28.80,28.80,1.00,N,LEG-10308,Ana Trujillo Emparedados y helados  ,México D.F.,Central America,MEXICO,2024-12-31 06:37:27
a5499e013eccab028fbd7fe94b3e4063,10308,70,7,ANATR,3,2012-09-18,2012-09-24,2012-10-16,0.00,1200,5,60.00,60.00,1.00,N,LEG-10308,Ana Trujillo Emparedados y helados  ,México D.F.,Central America,MEXICO,2024-12-18 03:23:02
61df7903b0fcf9d7a3d39df13c317be7,10309,6,3,HUNGO,1,2012-09-19,2012-10-23,2012-10-17,0.00,2000,30,600.00,600.00,9.40,N,LEG-10309,Hungry Owl All-Night Grocers,Cork,British Isles,IRELAND,2024-12-20 17:11:36
fd558ce94366923c7b77a7e0bed87c9a,10309,42,3,HUNGO,1,2012-09-19,2012-10-23,2012-10-17,0.00,1120,2,22.40,22.40,9.40,N,LEG-10309,Hungry Owl All-Night Grocers,Cork,British Isles,IRELAND,2024-12-21 20:20:13
3b7e62e7f5fa3a74895e8db862d1b633,10309,43,3,HUNGO,1,2012-09-19,2012-10-23,2012-10-17,0.00,3680,20,736.00,736.00,9.40,N,LEG-10309,Hungry Owl All-Night Grocers  ,Cork,British Isles,IRELAND,2025-01-06 11:29:54
7018414eb32592d7b0104a52b5a7e3af,10309,71,3,HUNGO,1,2012-09-19,2012-10-23,2012-10-17,0.00,1720,3,51.60,51.60,9.40,N,LEG-10309,Hungry Owl All-Night Grocers  ,Cork,British Isles,IRELAND,2025-01-12 04:49:12
34ed06608e76ef0c6c3f99350f60895d,10310,16,8,THEBI,2,2012-09-20,2012-09-27,2012-10-18,0.00,1390,10,139.00,139.00,9.00,N,LEG-10310,The Big Cheese,Portland,North America,USA,2025-01-04 01:58:04
8cafa3ae7d75a3c3676ea887735c9cc5,10310,62,8,THEBI,2,2012-09-20,2012-09-27,2012-10-18,0.00,3940,5,197.00,197.00,9.00,N,LEG-10310,The Big Cheese,Portland,North America,USA,2024-12-18 20:16:49
e5129a51a4c388742e3f2db10859ae23,10311,42,1,DUMO,3,2012-09-20,2012-09-26,2012-10-04,0.00,1120,6,67.20,67.20,12.50,N,LEG-10311,Du monde entier,Nantes,Western Europe,FRANCE,2024-12-17 15:20:06
370c796eb62ecb54d1747ab2e87ef34b,10311,69,1,DUMO,3,2012-09-20,2012-09-26,2012-10-04,0.00,2880,7,201.60,201.60,12.50,N,LEG-10311,Du monde entier  ,Nantes,Western Europe,FRANCE,2025-01-11 12:28:57
89d25644f2262bf283e8b687108d7ac7,10312,28,2,WANDK,2,2012-09-23,2012-10-03,2012-10-21,0.00,3640,4,145.60,145.60,10.00,N,LEG-10312,Die Wandernde Kuh,Stuttgart,Western Europe,GERMANY,2024-12-18 03:58:21
8a60b1aff27e18c842ce2222ca0753ac,10312,43,2,WANDK,2,2012-09-23,2012-10-03,2012-10-21,0.00,3680,24,883.20,883.20,10.00,N,LEG-10312,Die Wandernde Kuh,Stuttgart,Western Europe,GERMANY,2024-12-31 03:24:09
9741dec12732141585d98162fc343376,10313,36,2,QUICK,2,2012-09-24,2012-10-04,2012-10-22,0.00,1520,12,182.40,182.40,2.00,N,LEG-10313,QUICK-Stop,Cunewalde,Western Europe,GERMANY,2025-01-05 14:01:15
3f3eb3dfe6b417609f47d0555d6a3e04,10314,58,1,RATTC,2,2012-09-25,2012-10-04,2012-10-23,0.10,1060,30,318.00,286.20,24.67,Y,LEG-10314,Rattlesnake Canyon Grocery,Albuquerque,North America,USA,2024-12-31 05:56:58
c01eed0ccfc0ea5e16c97cf9fbf8f480,10314,62,1,RATTC,2,2012-09-25,2012-10-04,2012-10-23,0.10,3940,25,985.00,886.50,24.67,Y,LEG-10314,Rattlesnake Canyon Grocery,Albuquerque,North America,USA,2024-12-27 06:52:34
0e9647dc50fe8ba664ec6aa8b107dc71,10315,34,4,ISLAT,2,2012-09-26,2012-10-03,2012-10-24,0.00,1120,14,156.80,156.80,21.00,N,LEG-10315,Island Trading,Cowes,British Isles,UK,2024-12-31 22:28:42
9dd46970d7b0b3aea262c8ff0da58344,10316,41,1,RATTC,3,2012-09-27,2012-10-08,2012-10-25,0.00,770,10,77.00,77.00,75.00,N,LEG-10316,Rattlesnake Canyon Grocery,Albuquerque,North America,USA,2025-01-11 23:28:53
e7fc8e8818a50960c849f65716ca8000,10316,62,1,RATTC,3,2012-09-27,2012-10-08,2012-10-25,0.00,3940,70,2758.00,2758.00,75.00,N,LEG-10316,Rattlesnake Canyon Grocery  ,Albuquerque,North America,USA,2024-12-19 04:03:54
332a112c9c602e167b3f0b4db5b2b22e,10318,41,8,ISLAT,2,2012-10-01,2012-10-04,2012-10-29,0.00,770,20,154.00,154.00,2.50,N,LEG-10318,Island Trading,Cowes,British Isles,UK,2025-01-11 22:38:43
b78e28478e74ba84ba718a672ac69ab9,10318,76,8,ISLAT,2,2012-10-01,2012-10-04,2012-10-29,0.00,1440,6,86.40,86.40,2.50,N,LEG-10318,Island Trading,Cowes,British Isles,UK,2024-12-21 22:36:06
df562594073ddb9df1a8e9e807cf726d,10319,17,7,TORTU,3,2012-10-02,2012-10-11,2012-10-30,0.00,3120,8,249.60,249.60,21.67,N,LEG-10319,Tortuga Restaurante,México D.F.,Central America,MEXICO,2024-12-29 13:22:31
77ae7242b129d3ab858f12bccc1d357f,10319,76,7,TORTU,3,2012-10-02,2012-10-11,2012-10-30,0.00,1440,30,432.00,432.00,21.67,N,LEG-10319,Tortuga Restaurante,México D.F.,Central America,MEXICO,2025-01-03 15:23:17
96992fb95fd79924f61f603b8621d8f1,10320,71,5,WARTH,3,2012-10-03,2012-10-18,2012-10-17,0.00,1720,30,516.00,516.00,35.00,N,LEG-10320,Wartian Herkku,Oulu,Scandinavia,FINLAND,2025-01-07 20:12:42
3bdaa85f2d86042b9332c6b1b5c3f68c,10321,35,3,ISLAT,2,2012-10-03,2012-10-11,2012-10-31,0.00,1440,10,144.00,144.00,3.00,N,LEG-10321,Island Trading,Cowes,British Isles,UK,2024-12-20 03:06:19
2b8efcb004e984579cb80ab89f8d2f24,10322,52,7,PERIC,3,2012-10-04,2012-10-23,2012-11-01,0.00,560,20,112.00,112.00,0.00,N,LEG-10322,Pericles Comidas clásicas,México D.F.,Central America,MEXICO,2024-12-16 19:20:38
e6da19a73a8f622f36521725c1746ff5,10323,25,4,KOENE,1,2012-10-07,2012-10-14,2012-11-04,0.00,1120,4,44.80,44.80,1.67,N,LEG-10323,Königlich Essen,Brandenburg,Western Europe,GERMANY,2024-12-20 19:44:22
561ab2d5e249b27c927364a45c398556,10323,39,4,KOENE,1,2012-10-07,2012-10-14,2012-11-04,0.00,1440,4,57.60,57.60,1.67,N,LEG-10323,Königlich Essen  ,Brandenburg,Western Europe,GERMANY,2024-12-19 13:50:30
c4b8a534ac779b0a0ee0af33fa5b7608,10324,35,9,SAVEA,1,2012-10-08,2012-10-10,2012-11-05,0.15,1440,70,1008.00,856.80,42.80,Y,LEG-10324,Save-a-lot Markets,Boise,North America,USA,2025-01-10 11:18:47
52df3ada462d2ad39b3349a94641cc2f,10324,46,9,SAVEA,1,2012-10-08,2012-10-10,2012-11-05,0.00,960,30,288.00,288.00,42.80,N,LEG-10324,Save-a-lot Markets,Boise,North America,USA,2025-01-08 23:32:23
21e61453bfccafd09dcb46526c15814e,10324,59,9,SAVEA,1,2012-10-08,2012-10-10,2012-11-05,0.15,4400,40,1760.00,1496.00,42.80,Y,LEG-10324,Save-a-lot Markets,Boise,North America,USA,2025-01-10 07:17:39
3e847ef19c0b86749ea0d93f8a6b4c84,10324,63,9,SAVEA,1,2012-10-08,2012-10-10,2012-11-05,0.15,3510,80,2808.00,2386.80,42.80,Y,LEG-10324,Save-a-lot Markets,Boise,North America,USA,2025-01-07 22:53:25
1c1759c0c50428b8e1509728d6f9b0bb,10325,6,1,KOENE,3,2012-10-09,2012-10-14,2012-10-23,0.00,2000,6,120.00,120.00,13.00,N,LEG-10325,Königlich Essen,Brandenburg,Western Europe,GERMANY,2024-12-17 03:19:20
fbde195f0f030fe81e979e51fbe4dfb6,10325,13,1,KOENE,3,2012-10-09,2012-10-14,2012-10-23,0.00,480,12,57.60,57.60,13.00,N,LEG-10325,Königlich Essen,Brandenburg,Western Europe,GERMANY,2024-12-29 20:30:56
516e517a59ac84ab2af24b716be96d2f,10325,31,1,KOENE,3,2012-10-09,2012-10-14,2012-10-23,0.00,1000,4,40.00,40.00,13.00,N,LEG-10325,Königlich Essen,Brandenburg,Western Europe,GERMANY,2025-01-02 16:26:12
f43fab677dade01cbbdc380a901b505f,10325,72,1,KOENE,3,2012-10-09,2012-10-14,2012-10-23,0.00,2780,40,1112.00,1112.00,13.00,N,LEG-10325,Königlich Essen,Brandenburg,Western Europe,GERMANY,2025-01-03 07:25:22
858368aee21de73f3fc72ae821a68161,10327,2,2,FOLKO,1,2012-10-11,2012-10-14,2012-11-08,0.20,1520,25,380.00,304.00,15.75,Y,LEG-10327,Folk och fä HB,Bräcke,Northern Europe,SWEDEN,2025-01-13 00:48:54
17defd6500cc8f41134c7362889f2f1f,10327,11,2,FOLKO,1,2012-10-11,2012-10-14,2012-11-08,0.20,1680,50,840.00,672.00,15.75,Y,LEG-10327,Folk och fä HB  ,Bräcke,Northern Europe,SWEDEN,2024-12-25 22:29:55
2bd85fe0ab568cf51f10292eaaff6e85,10327,30,2,FOLKO,1,2012-10-11,2012-10-14,2012-11-08,0.20,2070,35,724.50,579.60,15.75,Y,LEG-10327,Folk och fä HB,Bräcke,Northern Europe,SWEDEN,2025-01-13 08:38:07
fda7b645ce0dba512e4d5297d6a2c1b5,10327,58,2,FOLKO,1,2012-10-11,2012-10-14,2012-11-08,0.20,1060,30,318.00,254.40,15.75,Y,LEG-10327,Folk och fä HB  ,Bräcke,Northern Europe,SWEDEN,2025-01-09 03:35:03
37b0d5768254f0a63e2ad2acd3461528,10328,59,4,FURIB,3,2012-10-14,2012-10-17,2012-11-11,0.00,4400,9,396.00,396.00,29.00,N,LEG-10328,Furia Bacalhau e Frutos do Mar,Lisboa,Southern Europe,PORTUGAL,2025-01-02 18:48:00
4ef81af4d8f92ac72119fd5f009be06b,10328,65,4,FURIB,3,2012-10-14,2012-10-17,2012-11-11,0.00,1680,40,672.00,672.00,29.00,N,LEG-10328,Furia Bacalhau e Frutos do Mar,Lisboa,Southern Europe,PORTUGAL,2024-12-25 01:13:28
1a6a83003ac4b1df2e08e11235bb6f08,10328,68,4,FURIB,3,2012-10-14,2012-10-17,2012-11-11,0.00,1000,10,100.00,100.00,29.00,N,LEG-10328,Furia Bacalhau e Frutos do Mar,Lisboa,Southern Europe,PORTUGAL,2024-12-25 17:42:32
b02bd53c6fed8443253af49a9fe2f806,10329,19,4,SPLIR,2,2012-10-15,2012-10-23,2012-11-26,0.05,730,10,73.00,69.35,48.00,Y,LEG-10329,Split Rail Beer & Ale,Lander,North America,USA,2025-01-10 01:39:27
861257f4bfe96b606763f2828c78533f,10329,38,4,SPLIR,2,2012-10-15,2012-10-23,2012-11-26,0.05,21080,20,4216.00,4005.20,48.00,Y,LEG-10329,Split Rail Beer & Ale  ,Lander,North America,USA,2025-01-08 06:20:22
f41e328231ef435a5acc931ad8aa7250,10329,56,4,SPLIR,2,2012-10-15,2012-10-23,2012-11-26,0.05,3040,12,364.80,346.56,48.00,Y,LEG-10329,Split Rail Beer & Ale,Lander,North America,USA,2024-12-28 13:49:56
242d48dbcce2cb0ad8f5448010d1d4ec,10330,26,3,LILAS,1,2012-10-16,2012-10-28,2012-11-13,0.15,2490,50,1245.00,1058.25,6.50,Y,LEG-10330,LILA-Supermercado,Barquisimeto,South America,VENEZUELA,2025-01-08 07:27:30
341cbbf5e5b4a0da88f375feef2e620e,10330,72,3,LILAS,1,2012-10-16,2012-10-28,2012-11-13,0.15,2780,25,695.00,590.75,6.50,Y,LEG-10330,LILA-Supermercado,Barquisimeto,South America,VENEZUELA,2025-01-13 11:15:58
fc0dd7d5326d853f9731831519583db3,10331,54,9,BONAP,1,2012-10-16,2012-10-21,2012-11-27,0.00,590,15,88.50,88.50,10.00,N,LEG-10331,Bon app',Marseille,Western Europe,FRANCE,2025-01-13 13:31:09
f9858469657d387e1520a65ffab1da4e,10332,42,3,MEREP,2,2012-10-17,2012-10-21,2012-11-28,0.20,1120,10,112.00,89.60,17.67,Y,LEG-10332,Mère Paillarde,Montréal,North America,CANADA,2025-01-05 07:14:36
c3729331f458fa7b3de129e09bb57814,10333,14,5,WARTH,3,2012-10-18,2012-10-25,2012-11-15,0.00,1860,10,186.00,186.00,0.33,N,LEG-10333,Wartian Herkku,Oulu,Scandinavia,FINLAND,2025-01-10 12:14:13
3db67c80f6d4c7a555bda2abdb45879a,10333,71,5,WARTH,3,2012-10-18,2012-10-25,2012-11-15,0.10,1720,40,688.00,619.20,0.33,Y,LEG-10333,Wartian Herkku,Oulu,Scandinavia,FINLAND,2024-12-19 07:41:19
34616bb7ff1b5294a24808d9ad1cc152,10334,52,8,VICTE,2,2012-10-21,2012-10-28,2012-11-18,0.00,560,8,44.80,44.80,4.50,N,LEG-10334,Victuailles en stock,Lyon,Western Europe,FRANCE,2024-12-26 18:32:10
3ef813d4d83364546a27f649658bf089,10334,68,8,VICTE,2,2012-10-21,2012-10-28,2012-11-18,0.00,1000,10,100.00,100.00,4.50,N,LEG-10334,Victuailles en stock,Lyon,Western Europe,FRANCE,2025-01-07 23:55:57
708e81fd7f0fe14eb7cec7c4b3a4309d,10335,2,7,HUNGO,2,2012-10-22,2012-10-24,2012-11-19,0.20,1520,7,106.40,85.12,10.50,Y,LEG-10335,Hungry Owl All-Night Grocers,Cork,British Isles,IRELAND,2025-01-04 00:10:52
29cc053424a6149efaa178ac1ff16459,10335,31,7,HUNGO,2,2012-10-22,2012-10-24,2012-11-19,0.20,1000,25,250.00,200.00,10.50,Y,LEG-10335,Hungry Owl All-Night Grocers,Cork,British Isles,IRELAND,2025-01-06 21:43:09
03fe2f04c07d849846b16ec2f65a6f87,10335,32,7,HUNGO,2,2012-10-22,2012-10-24,2012-11-19,0.20,2560,6,153.60,122.88,10.50,Y,LEG-10335,Hungry Owl All-Night Grocers,Cork,British Isles,IRELAND,2025-01-14 07:07:19
b97c8fa84a42e7efb44830786110e763,10335,51,7,HUNGO,2,2012-10-22,2012-10-24,2012-11-19,0.20,4240,48,2035.20,1628.16,10.50,Y,LEG-10335,Hungry Owl All-Night Grocers,Cork,British Isles,IRELAND,2024-12-30 08:58:34
6661fcf86582cdcf5962c2be05ab09d4,10336,4,7,PRINI,2,2012-10-23,2012-10-25,2012-11-20,0.10,1760,18,316.80,285.12,16.00,Y,LEG-10336,Princesa Isabel Vinhos,Lisboa,Southern Europe,PORTUGAL,2024-12-26 12:19:10
bb8c357e55a213db24dddae8bdace1bf,10337,23,4,FRANK,3,2012-10-24,2012-10-29,2012-11-21,0.00,720,40,288.00,288.00,21.60,N,LEG-10337,Frankenversand,München,Western Europe,GERMANY,2025-01-03 10:51:52
5283eb8bde58219163268355d4a54d03,10337,26,4,FRANK,3,2012-10-24,2012-10-29,2012-11-21,0.00,2490,24,597.60,597.60,21.60,N,LEG-10337,Frankenversand,München,Western Europe,GERMANY,2025-01-10 06:03:35
d9175ee9b2807d86a586035a07af6080,10337,36,4,FRANK,3,2012-10-24,2012-10-29,2012-11-21,0.00,1520,20,304.00,304.00,21.60,N,LEG-10337,Frankenversand,München,Western Europe,GERMANY,2025-01-13 14:52:58
88fdedffae8cef75e7875eb01ebfab64,10337,37,4,FRANK,3,2012-10-24,2012-10-29,2012-11-21,0.00,2080,28,582.40,582.40,21.60,N,LEG-10337,Frankenversand,München,Western Europe,GERMANY,2025-01-04 16:50:46
37ef9129da30b3038deabfee45798702,10337,72,4,FRANK,3,2012-10-24,2012-10-29,2012-11-21,0.00,2780,25,695.00,695.00,21.60,N,LEG-10337,Frankenversand,München,Western Europe,GERMANY,2024-12-24 03:42:29
070eaef62e7fe6577e69db4e2ad0ab17,10338,17,4,OLDWO,3,2012-10-25,2012-10-29,2012-11-22,0.00,3120,20,624.00,624.00,42.00,N,LEG-10338,Old World Delicatessen,Anchorage,North America,USA,2025-01-04 10:49:56
5c00cf3ccc5c271e77ab7737712af0dd,10339,4,2,MEREP,2,2012-10-28,2012-11-04,2012-11-25,0.00,1760,10,176.00,176.00,5.33,N,LEG-10339,Mère Paillarde,Montréal,North America,CANADA,2025-01-06 02:59:15
569df0bb0a3bad9f1de8931ebd3b3fd5,10339,17,2,MEREP,2,2012-10-28,2012-11-04,2012-11-25,0.05,3120,70,2184.00,2074.80,5.33,Y,LEG-10339,Mère Paillarde,Montréal,North America,CANADA,2025-01-01 23:24:15
8a695cabf9af1e8928e5be1c2a5cfc6a,10339,62,2,MEREP,2,2012-10-28,2012-11-04,2012-11-25,0.00,3940,28,1103.20,1103.20,5.33,N,LEG-10339,Mère Paillarde,Montréal,North America,CANADA,2025-01-01 22:47:45
a218354889235d640c7b8aedf3c3c427,10340,41,1,BONAP,3,2012-10-29,2012-11-08,2012-11-26,0.05,770,12,92.40,87.78,55.33,Y,LEG-10340,Bon app',Marseille,Western Europe,FRANCE,2024-12-21 18:29:58
8bcb00fd9fbad515db3411a9d9aa2f00,10341,59,7,SIMOB,3,2012-10-29,2012-11-05,2012-11-26,0.15,4400,9,396.00,336.60,13.50,Y,LEG-10341,Simons bistro,Kobenhavn,Northern Europe,DENMARK,2024-12-20 11:15:49
05f98502f1f5576878d4a2b0170b6dfb,10342,2,4,FRANK,2,2012-10-30,2012-11-04,2012-11-13,0.20,1520,24,364.80,291.84,13.75,Y,LEG-10342,Frankenversand,München,Western Europe,GERMANY,2025-01-14 03:50:35
4be12422237ea91a2bca5880385a6e2b,10342,31,4,FRANK,2,2012-10-30,2012-11-04,2012-11-13,0.20,1000,56,560.00,448.00,13.75,Y,LEG-10342,Frankenversand,München,Western Europe,GERMANY,2025-01-02 19:39:45
e19c1e8f558d3a1bcbe37e5e442f36dc,10343,64,4,LEHMS,1,2012-10-31,2012-11-06,2012-11-28,0.00,2660,50,1330.00,1330.00,36.67,N,LEG-10343,Lehmanns Marktstand,Frankfurt a.M.,Western Europe,GERMANY,2025-01-02 14:42:34
52feb0fbec93110499aa73919a8ff536,10249,14,6,TOMSP,1,2012-07-05,2012-07-10,2012-08-16,0.00,1488,9,133.92,133.92,6.00,N,LEG-10249,Toms Spezialitäten  ,Münster,Western Europe,GERMANY,2024-12-17 12:56:39
ed3b65c99b823aa4be761583f6b088ed,10250,41,4,HANAR,2,2012-07-08,2012-07-12,2012-08-05,0.00,924,10,92.40,92.40,22.00,N,LEG-10250,Hanari Carnes,Rio de Janeiro,South America,BRAZIL,2024-12-31 06:32:22
2adf8386e2be990dc440bf1517b22c7e,10250,65,4,HANAR,2,2012-07-08,2012-07-12,2012-08-05,0.15,1680,15,252.00,214.20,22.00,Y,LEG-10250,Hanari Carnes,Rio de Janeiro,South America,BRAZIL,2024-12-21 16:08:57
a2ff315f27cf48050259b7da85aced17,10252,33,4,SUPRD,2,2012-07-09,2012-07-11,2012-08-06,0.05,160,25,40.00,38.00,17.00,Y,LEG-10252,Suprêmes délices,Charleroi,Western Europe,BELGIUM,2024-12-18 12:13:35
c3adb0e8d3061c2d792ed91382c8b928,10256,77,3,WELLI,2,2012-07-15,2012-07-17,2012-08-12,0.00,1248,12,149.76,149.76,7.00,N,LEG-10256,Wellington Importadora,Resende,South America,BRAZIL,2025-01-13 08:17:10
fcece9026f195f579ae5aea48a4b0d37,10258,2,1,ERNSH,1,2012-07-17,2012-07-23,2012-08-14,0.20,1520,50,760.00,608.00,47.00,Y,LEG-10258,Ernst Handel,Graz,Western Europe,AUSTRIA,2025-01-15 10:01:47
b36532268efffe7d614d573ab908eeb9,10262,56,8,RATTC,3,2012-07-22,2012-07-25,2012-08-19,0.00,3648,2,72.96,72.96,16.00,N,LEG-10262,Rattlesnake Canyon Grocery,Albuquerque,North America,USA,2024-12-20 08:39:29
71126bfba3f44d7307a8b0e1334ec50b,10272,72,6,RATTC,2,2012-08-02,2012-08-06,2012-08-30,0.00,2780,24,667.20,667.20,32.67,N,LEG-10272,Rattlesnake Canyon Grocery,Albuquerque,North America,USA,2025-01-05 22:26:15
999e4ad2052af7af921545d4ddebfbfc,10273,76,3,QUICK,3,2012-08-05,2012-08-12,2012-09-02,0.05,1728,33,570.24,541.73,15.20,Y,LEG-10273,QUICK-Stop,Cunewalde,Western Europe,GERMANY,2025-01-12 02:28:29
91b0632c9f841f8a2614615420a2161a,10278,44,8,BERGS,2,2012-08-12,2012-08-16,2012-09-09,0.00,1550,16,248.00,248.00,23.25,N,LEG-10278,Berglunds snabbköp,Luleå,Northern Europe,SWEDEN,2024-12-30 11:17:21
0ddb7fc7da4404f2a5710d276fd75713,10278,63,8,BERGS,2,2012-08-12,2012-08-16,2012-09-09,0.00,2808,8,224.64,224.64,23.25,N,LEG-10278,Berglunds snabbköp,Luleå,Northern Europe,SWEDEN,2025-01-09 10:48:04
188eba0bae65ecb2c01072239bdab58d,10282,30,4,ROMEY,1,2012-08-15,2012-08-21,2012-09-12,0.00,1863,6,111.78,111.78,6.50,N,LEG-10282,Romero y tomillo,Madrid,Southern Europe,SPAIN,2024-12-31 22:05:58
7c238d3230bdb852a0884064cdac0b1c,10283,72,3,LILAS,3,2012-08-16,2012-08-23,2012-09-13,0.00,2780,3,83.40,83.40,21.25,N,LEG-10283,LILA-Supermercado,Barquisimeto,South America,VENEZUELA,2024-12-26 16:11:16
2f196d99c73f2f8195a826707a1a8d23,10288,54,4,REGGC,1,2012-08-23,2012-09-03,2012-09-20,0.10,590,10,59.00,53.10,3.50,Y,LEG-10288,Reggiani Caseifici,Reggio Emilia,Southern Europe,ITALY,2025-01-01 03:32:13
